sim,state,soln,time,pH,pe,mu,S(6),Ca,Mg,K,Al,Si,C,Fe,k_Pyrite_Acid,dk_Pyrite_Acid,k_Anorthite_Kin,dk_Anorthite_Kin,k_Kmica_Kin,dk_Kmica_Kin,k_Chlorite_Kin,dk_Chlorite_Kin,k_Biotite_Kin,dk_Biotite_Kin,k_Dolomite_Kin,dk_Dolomite_Kin,scenario,week
2,i_soln,2,-99,7,8,1.01253e-07,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.0009e-02,-1.9912e-03,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,
2,react,2,604800,6.16443,14.3841,0.000115375,2.9013e-05,2.3675e-06,1.9198e-05,7.8908e-06,1.9720e-05,3.0720e-05,0.0000e+00,0.0000e+00,1.1985e-02,-1.4506e-05,1.7200e-01,-2.3675e-06,2.5100e-01,-2.7763e-06,5.5999e-02,-7.7083e-07,2.8899e-01,-5.1145e-06,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,1
2,react,2,1.2096e+06,6.16483,14.3837,0.000229986,5.7991e-05,4.7614e-06,3.8576e-05,1.5852e-05,3.9631e-05,6.1731e-05,0.0000e+00,0.0000e+00,1.1971e-02,-2.8995e-05,1.7200e-01,-4.7614e-06,2.5099e-01,-5.5775e-06,5.5998e-02,-1.5502e-06,2.8899e-01,-1.0275e-05,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,2
2,react,2,1.8144e+06,6.16583,14.3827,0.000343667,8.6934e-05,7.1541e-06,5.7946e-05,2.3811e-05,5.9533e-05,9.2729e-05,0.0000e+00,0.0000e+00,1.1957e-02,-4.3467e-05,1.7199e-01,-7.1541e-06,2.5099e-01,-8.3776e-06,5.5998e-02,-2.3292e-06,2.8898e-01,-1.5433e-05,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,3
2,react,2,2.4192e+06,6.16688,14.3816,0.000456477,1.1584e-04,9.5453e-06,7.7307e-05,3.1766e-05,7.9425e-05,1.2371e-04,0.0000e+00,0.0000e+00,1.1942e-02,-5.7921e-05,1.7199e-01,-9.5453e-06,2.5099e-01,-1.1176e-05,5.5997e-02,-3.1078e-06,2.8898e-01,-2.0589e-05,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,4
2,react,2,3.024e+06,6.16793,14.3806,0.000568467,1.4471e-04,1.1935e-05,9.6657e-05,3.9716e-05,9.9306e-05,1.5468e-04,0.0000e+00,0.0000e+00,1.1928e-02,-7.2357e-05,1.7199e-01,-1.1935e-05,2.5099e-01,-1.3974e-05,5.5996e-02,-3.8858e-06,2.8897e-01,-2.5743e-05,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,5
2,react,2,3.6288e+06,6.16895,14.3796,0.00067968,1.7355e-04,1.4323e-05,1.1600e-04,4.7663e-05,1.1918e-04,1.8563e-04,0.0000e+00,0.0000e+00,1.1913e-02,-8.6776e-05,1.7199e-01,-1.4323e-05,2.5098e-01,-1.6770e-05,5.5995e-02,-4.6634e-06,2.8897e-01,-3.0893e-05,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,6
2,react,2,4.2336e+06,6.16995,14.3786,0.000790156,2.0236e-04,1.6710e-05,1.3533e-04,5.5606e-05,1.3904e-04,2.1656e-04,0.0000e+00,0.0000e+00,1.1899e-02,-1.0118e-04,1.7198e-01,-1.6710e-05,2.5098e-01,-1.9564e-05,5.5995e-02,-5.4405e-06,2.8896e-01,-3.6041e-05,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,7
2,react,2,4.8384e+06,6.17093,14.3776,0.000899929,2.3112e-04,1.9096e-05,1.5465e-04,6.3546e-05,1.5889e-04,2.4748e-04,0.0000e+00,0.0000e+00,1.1884e-02,-1.1556e-04,1.7198e-01,-1.9096e-05,2.5098e-01,-2.2358e-05,5.5994e-02,-6.2172e-06,2.8896e-01,-4.1187e-05,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,8
2,react,2,5.4432e+06,6.17189,14.3766,0.00100903,2.5986e-04,2.1480e-05,1.7396e-04,7.1481e-05,1.7873e-04,2.7838e-04,0.0000e+00,0.0000e+00,1.1870e-02,-1.2993e-04,1.7198e-01,-2.1480e-05,2.5097e-01,-2.5150e-05,5.5993e-02,-6.9934e-06,2.8895e-01,-4.6331e-05,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,9
2,react,2,6.048e+06,6.17284,14.3757,0.00111748,2.8856e-04,2.3863e-05,1.9326e-04,7.9413e-05,1.9856e-04,3.0927e-04,0.0000e+00,0.0000e+00,1.1856e-02,-1.4428e-04,1.7198e-01,-2.3863e-05,2.5097e-01,-2.7941e-05,5.5992e-02,-7.7692e-06,2.8895e-01,-5.1472e-05,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,10
2,react,2,6.6528e+06,6.17376,14.3748,0.00122532,3.1722e-04,2.6244e-05,2.1256e-04,8.7342e-05,2.1838e-04,3.4015e-04,0.0000e+00,0.0000e+00,1.1841e-02,-1.5861e-04,1.7197e-01,-2.6244e-05,2.5097e-01,-3.0730e-05,5.5991e-02,-8.5446e-06,2.8894e-01,-5.6610e-05,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,11
2,react,2,7.2576e+06,6.17468,14.3738,0.00133256,3.4585e-04,2.8625e-05,2.3184e-04,9.5267e-05,2.3819e-04,3.7101e-04,0.0000e+00,0.0000e+00,1.1827e-02,-1.7292e-04,1.7197e-01,-2.8624e-05,2.5097e-01,-3.3519e-05,5.5991e-02,-9.3195e-06,2.8894e-01,-6.1747e-05,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,12
2,react,2,7.8624e+06,6.17558,14.373,0.00143922,3.7445e-04,3.1004e-05,2.5112e-04,1.0319e-04,2.5800e-04,4.0185e-04,0.0000e+00,0.0000e+00,1.1813e-02,-1.8722e-04,1.7197e-01,-3.1003e-05,2.5096e-01,-3.6306e-05,5.5990e-02,-1.0094e-05,2.8893e-01,-6.6881e-05,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,13
2,react,2,8.4672e+06,6.17647,14.3721,0.00154532,4.0301e-04,3.3381e-05,2.7038e-04,1.1111e-04,2.7779e-04,4.3269e-04,0.0000e+00,0.0000e+00,1.1798e-02,-2.0150e-04,1.7197e-01,-3.3381e-05,2.5096e-01,-3.9092e-05,5.5989e-02,-1.0868e-05,2.8893e-01,-7.2013e-05,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,14
2,react,2,9.072e+06,6.17734,14.3712,0.00165089,4.3154e-04,3.5758e-05,2.8964e-04,1.1902e-04,2.9758e-04,4.6351e-04,0.0000e+00,0.0000e+00,1.1784e-02,-2.1576e-04,1.7196e-01,-3.5757e-05,2.5096e-01,-4.1877e-05,5.5988e-02,-1.1642e-05,2.8892e-01,-7.7143e-05,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,15
2,react,2,9.6768e+06,6.17821,14.3703,0.00175594,4.6003e-04,3.8133e-05,3.0889e-04,1.2693e-04,3.1735e-04,4.9431e-04,0.0000e+00,0.0000e+00,1.1770e-02,-2.3001e-04,1.7196e-01,-3.8133e-05,2.5096e-01,-4.4661e-05,5.5988e-02,-1.2415e-05,2.8892e-01,-8.2271e-05,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,16
2,react,2,1.02816e+07,6.17907,14.3695,0.00186047,4.8848e-04,4.0507e-05,3.2813e-04,1.3484e-04,3.3712e-04,5.2510e-04,0.0000e+00,0.0000e+00,1.1756e-02,-2.4424e-04,1.7196e-01,-4.0507e-05,2.5095e-01,-4.7443e-05,5.5987e-02,-1.3188e-05,2.8891e-01,-8.7396e-05,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,17
2,react,2,1.08864e+07,6.17992,14.3686,0.00196452,5.1691e-04,4.2880e-05,3.4737e-04,1.4275e-04,3.5688e-04,5.5588e-04,0.0000e+00,0.0000e+00,1.1742e-02,-2.5845e-04,1.7196e-01,-4.2879e-05,2.5095e-01,-5.0225e-05,5.5986e-02,-1.3961e-05,2.8891e-01,-9.2520e-05,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,18
2,react,2,1.14912e+07,6.18076,14.3678,0.00206809,5.4530e-04,4.5252e-05,3.6659e-04,1.5065e-04,3.7663e-04,5.8665e-04,0.0000e+00,0.0000e+00,1.1727e-02,-2.7264e-04,1.7195e-01,-4.5251e-05,2.5095e-01,-5.3005e-05,5.5985e-02,-1.4733e-05,2.8890e-01,-9.7641e-05,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,19
2,react,2,1.2096e+07,6.18159,14.367,0.0021712,5.7365e-04,4.7622e-05,3.8581e-04,1.5855e-04,3.9637e-04,6.1740e-04,0.0000e+00,0.0000e+00,1.1713e-02,-2.8682e-04,1.7195e-01,-4.7621e-05,2.5094e-01,-5.5784e-05,5.5984e-02,-1.5505e-05,2.8890e-01,-1.0276e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,20
2,react,2,1.27008e+07,6.18241,14.3661,0.00227385,6.0197e-04,4.9992e-05,4.0502e-04,1.6644e-04,4.1611e-04,6.4814e-04,0.0000e+00,0.0000e+00,1.1699e-02,-3.0098e-04,1.7195e-01,-4.9991e-05,2.5094e-01,-5.8562e-05,5.5984e-02,-1.6276e-05,2.8889e-01,-1.0788e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,21
2,react,2,1.33056e+07,6.18323,14.3653,0.00237606,6.3026e-04,5.2360e-05,4.2422e-04,1.7434e-04,4.3583e-04,6.7887e-04,0.0000e+00,0.0000e+00,1.1685e-02,-3.1512e-04,1.7195e-01,-5.2359e-05,2.5094e-01,-6.1339e-05,5.5983e-02,-1.7047e-05,2.8889e-01,-1.1299e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,22
2,react,2,1.39104e+07,6.18404,14.3645,0.00247784,6.5851e-04,5.4727e-05,4.4342e-04,1.8223e-04,4.5555e-04,7.0958e-04,0.0000e+00,0.0000e+00,1.1671e-02,-3.2925e-04,1.7195e-01,-5.4726e-05,2.5094e-01,-6.4115e-05,5.5982e-02,-1.7818e-05,2.8888e-01,-1.1811e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,23
2,react,2,1.45152e+07,6.18484,14.3637,0.0025792,6.8673e-04,5.7093e-05,4.6260e-04,1.9011e-04,4.7526e-04,7.4029e-04,0.0000e+00,0.0000e+00,1.1657e-02,-3.4336e-04,1.7194e-01,-5.7092e-05,2.5093e-01,-6.6890e-05,5.5981e-02,-1.8588e-05,2.8888e-01,-1.2322e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,24
2,react,2,1.512e+07,6.18564,14.3629,0.00268015,7.1491e-04,5.9458e-05,4.8178e-04,1.9800e-04,4.9496e-04,7.7098e-04,0.0000e+00,0.0000e+00,1.1643e-02,-3.5745e-04,1.7194e-01,-5.9457e-05,2.5093e-01,-6.9664e-05,5.5981e-02,-1.9358e-05,2.8887e-01,-1.2833e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,25
2,react,2,1.57248e+07,6.18643,14.3621,0.0027807,7.4306e-04,6.1822e-05,5.0095e-04,2.0588e-04,5.1465e-04,8.0166e-04,0.0000e+00,0.0000e+00,1.1628e-02,-3.7152e-04,1.7194e-01,-6.1821e-05,2.5093e-01,-7.2437e-05,5.5980e-02,-2.0128e-05,2.8887e-01,-1.3343e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,26
2,react,2,1.63296e+07,6.18721,14.3614,0.00288086,7.7118e-04,6.4185e-05,5.2012e-04,2.1375e-04,5.3434e-04,8.3232e-04,0.0000e+00,0.0000e+00,1.1614e-02,-3.8558e-04,1.7194e-01,-6.4183e-05,2.5092e-01,-7.5209e-05,5.5979e-02,-2.0897e-05,2.8886e-01,-1.3854e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,27
2,react,2,1.69344e+07,6.18799,14.3606,0.00298064,7.9926e-04,6.6547e-05,5.3927e-04,2.2163e-04,5.5402e-04,8.6298e-04,0.0000e+00,0.0000e+00,1.1600e-02,-3.9962e-04,1.7193e-01,-6.6545e-05,2.5092e-01,-7.7980e-05,5.5978e-02,-2.1666e-05,2.8886e-01,-1.4364e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,28
2,react,2,1.75392e+07,6.18876,14.3598,0.00308003,8.2731e-04,6.8907e-05,5.5842e-04,2.2950e-04,5.7369e-04,8.9362e-04,0.0000e+00,0.0000e+00,1.1586e-02,-4.1364e-04,1.7193e-01,-6.8905e-05,2.5092e-01,-8.0749e-05,5.5978e-02,-2.2434e-05,2.8885e-01,-1.4874e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,29
2,react,2,1.8144e+07,6.18953,14.359,0.00317907,8.5532e-04,7.1267e-05,5.7756e-04,2.3737e-04,5.9335e-04,9.2425e-04,0.0000e+00,0.0000e+00,1.1572e-02,-4.2765e-04,1.7193e-01,-7.1265e-05,2.5092e-01,-8.3518e-05,5.5977e-02,-2.3203e-05,2.8885e-01,-1.5384e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,30
2,react,2,1.87488e+07,6.1903,14.3583,0.00327774,8.8330e-04,7.3625e-05,5.9670e-04,2.4524e-04,6.1300e-04,9.5487e-04,0.0000e+00,0.0000e+00,1.1558e-02,-4.4164e-04,1.7193e-01,-7.3623e-05,2.5091e-01,-8.6286e-05,5.5976e-02,-2.3970e-05,2.8884e-01,-1.5894e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,31
2,react,2,1.93536e+07,6.19106,14.3575,0.00337606,9.1125e-04,7.5983e-05,6.1582e-04,2.5310e-04,6.3265e-04,9.8548e-04,0.0000e+00,0.0000e+00,1.1544e-02,-4.5561e-04,1.7192e-01,-7.5981e-05,2.5091e-01,-8.9053e-05,5.5975e-02,-2.4738e-05,2.8884e-01,-1.6404e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,32
2,react,2,1.99584e+07,6.19181,14.3568,0.00347403,9.3916e-04,7.8339e-05,6.3494e-04,2.6096e-04,6.5229e-04,1.0161e-03,0.0000e+00,0.0000e+00,1.1530e-02,-4.6957e-04,1.7192e-01,-7.8337e-05,2.5091e-01,-9.1819e-05,5.5974e-02,-2.5505e-05,2.8883e-01,-1.6913e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,33
2,react,2,2.05632e+07,6.19256,14.356,0.00357166,9.6704e-04,8.0695e-05,6.5405e-04,2.6882e-04,6.7192e-04,1.0467e-03,0.0000e+00,0.0000e+00,1.1516e-02,-4.8351e-04,1.7192e-01,-8.0692e-05,2.5091e-01,-9.4583e-05,5.5974e-02,-2.6272e-05,2.8883e-01,-1.7422e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,34
2,react,2,2.1168e+07,6.1933,14.3553,0.00366896,9.9489e-04,8.3049e-05,6.7316e-04,2.7667e-04,6.9155e-04,1.0772e-03,0.0000e+00,0.0000e+00,1.1503e-02,-4.9743e-04,1.7192e-01,-8.3046e-05,2.5090e-01,-9.7347e-05,5.5973e-02,-2.7038e-05,2.8882e-01,-1.7932e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,35
2,react,2,2.17728e+07,6.19405,14.3546,0.00376593,1.0227e-03,8.5402e-05,6.9226e-04,2.8452e-04,7.1116e-04,1.1078e-03,0.0000e+00,0.0000e+00,1.1489e-02,-5.1133e-04,1.7191e-01,-8.5400e-05,2.5090e-01,-1.0011e-04,5.5972e-02,-2.7805e-05,2.8882e-01,-1.8440e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,36
2,react,2,2.23776e+07,6.19478,14.3538,0.00386258,1.0505e-03,8.7755e-05,7.1135e-04,2.9237e-04,7.3077e-04,1.1383e-03,0.0000e+00,0.0000e+00,1.1475e-02,-5.2522e-04,1.7191e-01,-8.7752e-05,2.5090e-01,-1.0287e-04,5.5971e-02,-2.8570e-05,2.8881e-01,-1.8949e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,37
2,react,2,2.29824e+07,6.19552,14.3531,0.00395891,1.0782e-03,9.0106e-05,7.3043e-04,3.0022e-04,7.5038e-04,1.1689e-03,0.0000e+00,0.0000e+00,1.1461e-02,-5.3909e-04,1.7191e-01,-9.0103e-05,2.5089e-01,-1.0563e-04,5.5971e-02,-2.9336e-05,2.8881e-01,-1.9458e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,38
2,react,2,2.35872e+07,6.19625,14.3524,0.00405493,1.1059e-03,9.2456e-05,7.4951e-04,3.0806e-04,7.6997e-04,1.1994e-03,0.0000e+00,0.0000e+00,1.1447e-02,-5.5295e-04,1.7191e-01,-9.2453e-05,2.5089e-01,-1.0839e-04,5.5970e-02,-3.0101e-05,2.8880e-01,-1.9966e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,39
2,react,2,2.4192e+07,6.19697,14.3516,0.00415065,1.1336e-03,9.4806e-05,7.6858e-04,3.1590e-04,7.8956e-04,1.2299e-03,0.0000e+00,0.0000e+00,1.1433e-02,-5.6679e-04,1.7191e-01,-9.4802e-05,2.5089e-01,-1.1115e-04,5.5969e-02,-3.0866e-05,2.8880e-01,-2.0474e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,40
2,react,2,2.47968e+07,6.19769,14.3509,0.00424606,1.1613e-03,9.7154e-05,7.8764e-04,3.2374e-04,8.0914e-04,1.2604e-03,0.0000e+00,0.0000e+00,1.1419e-02,-5.8061e-04,1.7190e-01,-9.7150e-05,2.5089e-01,-1.1391e-04,5.5968e-02,-3.1630e-05,2.8879e-01,-2.0982e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,41
2,react,2,2.54016e+07,6.19841,14.3502,0.00434118,1.1889e-03,9.9501e-05,8.0669e-04,3.3158e-04,8.2871e-04,1.2909e-03,0.0000e+00,0.0000e+00,1.1406e-02,-5.9441e-04,1.7190e-01,-9.9498e-05,2.5088e-01,-1.1667e-04,5.5968e-02,-3.2395e-05,2.8879e-01,-2.1490e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,42
2,react,2,2.60064e+07,6.19913,14.3495,0.00443601,1.2164e-03,1.0185e-04,8.2574e-04,3.3941e-04,8.4828e-04,1.3214e-03,0.0000e+00,0.0000e+00,1.1392e-02,-6.0820e-04,1.7190e-01,-1.0184e-04,2.5088e-01,-1.1942e-04,5.5967e-02,-3.3158e-05,2.8878e-01,-2.1997e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,43
2,react,2,2.66112e+07,6.19982,14.3488,0.00453052,1.2440e-03,1.0419e-04,8.4478e-04,3.4724e-04,8.6782e-04,1.3519e-03,0.0000e+00,0.0000e+00,1.1378e-02,-6.2197e-04,1.7190e-01,-1.0418e-04,2.5088e-01,-1.2218e-04,5.5966e-02,-3.3920e-05,2.8877e-01,-2.2505e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,44
2,react,2,2.7216e+07,6.20053,14.3481,0.00462478,1.2715e-03,1.0653e-04,8.6381e-04,3.5507e-04,8.8737e-04,1.3823e-03,0.0000e+00,0.0000e+00,1.1364e-02,-6.3573e-04,1.7189e-01,-1.0653e-04,2.5088e-01,-1.2493e-04,5.5965e-02,-3.4683e-05,2.8877e-01,-2.3012e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,45
2,react,2,2.78208e+07,6.20123,14.3474,0.00471876,1.2990e-03,1.0887e-04,8.8284e-04,3.6289e-04,9.0692e-04,1.4128e-03,0.0000e+00,0.0000e+00,1.1351e-02,-6.4946e-04,1.7189e-01,-1.0887e-04,2.5087e-01,-1.2769e-04,5.5965e-02,-3.5446e-05,2.8876e-01,-2.3519e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,46
2,react,2,2.84256e+07,6.20193,14.3467,0.00481246,1.3264e-03,1.1122e-04,9.0186e-04,3.7071e-04,9.2645e-04,1.4432e-03,0.0000e+00,0.0000e+00,1.1337e-02,-6.6318e-04,1.7189e-01,-1.1121e-04,2.5087e-01,-1.3044e-04,5.5964e-02,-3.6208e-05,2.8876e-01,-2.4026e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,47
2,react,2,2.90304e+07,6.20263,14.346,0.00490589,1.3538e-03,1.1356e-04,9.2087e-04,3.7853e-04,9.4598e-04,1.4736e-03,0.0000e+00,0.0000e+00,1.1323e-02,-6.7689e-04,1.7189e-01,-1.1355e-04,2.5087e-01,-1.3319e-04,5.5963e-02,-3.6971e-05,2.8875e-01,-2.4533e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,48
2,react,2,2.96352e+07,6.20332,14.3453,0.00499906,1.3812e-03,1.1590e-04,9.3988e-04,3.8635e-04,9.6550e-04,1.5040e-03,0.0000e+00,0.0000e+00,1.1309e-02,-6.9058e-04,1.7188e-01,-1.1589e-04,2.5086e-01,-1.3594e-04,5.5962e-02,-3.7732e-05,2.8875e-01,-2.5039e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,49
2,react,2,3.024e+07,6.20401,14.3446,0.00509197,1.4086e-03,1.1824e-04,9.5888e-04,3.9416e-04,9.8502e-04,1.5344e-03,0.0000e+00,0.0000e+00,1.1296e-02,-7.0425e-04,1.7188e-01,-1.1823e-04,2.5086e-01,-1.3869e-04,5.5962e-02,-3.8494e-05,2.8874e-01,-2.5546e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,50
2,react,2,3.08448e+07,6.2047,14.3439,0.00518461,1.4359e-03,1.2057e-04,9.7787e-04,4.0198e-04,1.0045e-03,1.5648e-03,0.0000e+00,0.0000e+00,1.1282e-02,-7.1790e-04,1.7188e-01,-1.2057e-04,2.5086e-01,-1.4144e-04,5.5961e-02,-3.9255e-05,2.8874e-01,-2.6052e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,51
2,react,2,3.14496e+07,6.20539,14.3433,0.005277,1.4632e-03,1.2291e-04,9.9686e-04,4.0978e-04,1.0240e-03,1.5952e-03,0.0000e+00,0.0000e+00,1.1268e-02,-7.3154e-04,1.7188e-01,-1.2291e-04,2.5086e-01,-1.4419e-04,5.5960e-02,-4.0016e-05,2.8873e-01,-2.6558e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,52
2,react,2,3.20544e+07,6.20607,14.3426,0.00536914,1.4904e-03,1.2525e-04,1.0158e-03,4.1759e-04,1.0435e-03,1.6256e-03,0.0000e+00,0.0000e+00,1.1255e-02,-7.4516e-04,1.7187e-01,-1.2524e-04,2.5085e-01,-1.4693e-04,5.5959e-02,-4.0776e-05,2.8873e-01,-2.7064e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,53
2,react,2,3.26592e+07,6.20675,14.3419,0.00546103,1.5176e-03,1.2758e-04,1.0348e-03,4.2539e-04,1.0630e-03,1.6560e-03,0.0000e+00,0.0000e+00,1.1241e-02,-7.5877e-04,1.7187e-01,-1.2758e-04,2.5085e-01,-1.4968e-04,5.5958e-02,-4.1537e-05,2.8872e-01,-2.7570e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,54
2,react,2,3.3264e+07,6.20743,14.3412,0.00555267,1.5448e-03,1.2992e-04,1.0538e-03,4.3320e-04,1.0825e-03,1.6863e-03,0.0000e+00,0.0000e+00,1.1228e-02,-7.7236e-04,1.7187e-01,-1.2991e-04,2.5085e-01,-1.5242e-04,5.5958e-02,-4.2297e-05,2.8872e-01,-2.8075e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,55
2,react,2,3.38688e+07,6.20811,14.3405,0.00564408,1.5719e-03,1.3225e-04,1.0727e-03,4.4100e-04,1.1020e-03,1.7167e-03,0.0000e+00,0.0000e+00,1.1214e-02,-7.8593e-04,1.7187e-01,-1.3224e-04,2.5084e-01,-1.5517e-04,5.5957e-02,-4.3056e-05,2.8871e-01,-2.8580e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,56
2,react,2,3.44736e+07,6.20878,14.3399,0.00573524,1.5991e-03,1.3458e-04,1.0917e-03,4.4879e-04,1.1214e-03,1.7470e-03,0.0000e+00,0.0000e+00,1.1201e-02,-7.9949e-04,1.7187e-01,-1.3458e-04,2.5084e-01,-1.5791e-04,5.5956e-02,-4.3816e-05,2.8871e-01,-2.9086e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,57
2,react,2,3.50784e+07,6.20945,14.3392,0.00582616,1.6261e-03,1.3691e-04,1.1107e-03,4.5659e-04,1.1409e-03,1.7773e-03,0.0000e+00,0.0000e+00,1.1187e-02,-8.1303e-04,1.7186e-01,-1.3691e-04,2.5084e-01,-1.6066e-04,5.5955e-02,-4.4575e-05,2.8870e-01,-2.9591e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,58
2,react,2,3.56832e+07,6.21012,14.3385,0.00591686,1.6532e-03,1.3925e-04,1.1296e-03,4.6438e-04,1.1603e-03,1.8076e-03,0.0000e+00,0.0000e+00,1.1173e-02,-8.2655e-04,1.7186e-01,-1.3924e-04,2.5084e-01,-1.6340e-04,5.5955e-02,-4.5333e-05,2.8870e-01,-3.0096e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,59
2,react,2,3.6288e+07,6.21079,14.3379,0.00600732,1.6802e-03,1.4158e-04,1.1485e-03,4.7217e-04,1.1798e-03,1.8379e-03,0.0000e+00,0.0000e+00,1.1160e-02,-8.4006e-04,1.7186e-01,-1.4157e-04,2.5083e-01,-1.6614e-04,5.5954e-02,-4.6092e-05,2.8869e-01,-3.0600e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,60
2,react,2,3.68928e+07,6.21145,14.3372,0.00609755,1.7072e-03,1.4390e-04,1.1675e-03,4.7995e-04,1.1992e-03,1.8682e-03,0.0000e+00,0.0000e+00,1.1146e-02,-8.5355e-04,1.7186e-01,-1.4390e-04,2.5083e-01,-1.6888e-04,5.5953e-02,-4.6850e-05,2.8869e-01,-3.1105e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,61
2,react,2,3.74976e+07,6.21211,14.3366,0.00618756,1.7341e-03,1.4623e-04,1.1864e-03,4.8774e-04,1.2187e-03,1.8985e-03,0.0000e+00,0.0000e+00,1.1133e-02,-8.6702e-04,1.7185e-01,-1.4622e-04,2.5083e-01,-1.7162e-04,5.5952e-02,-4.7608e-05,2.8868e-01,-3.1609e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,62
2,react,2,3.81024e+07,6.21277,14.3359,0.00627735,1.7611e-03,1.4856e-04,1.2053e-03,4.9552e-04,1.2381e-03,1.9288e-03,0.0000e+00,0.0000e+00,1.1120e-02,-8.8048e-04,1.7185e-01,-1.4855e-04,2.5083e-01,-1.7435e-04,5.5952e-02,-4.8365e-05,2.8868e-01,-3.2114e-04,0.0000e+00,0.0000e+00,sample_A_kinetic_no_attenuation,63
